SUM149_JQ1_12H_R	SUM149R_DMSO_12H_R	LOG2_FOLD_CHANGE	P_VALUE
ANKHD1	13.9402	20.502	0.556513393905518	0.115296384974026
ANKHD1-EIF4EBP3	8.722115	6.230935	-0.485229345253893	0.0932552347360304
ANKIB1	13.14945	13.8686	0.0768197012076128	0.464341711399935
ANKLE1	1.9494	6.223435	1.67468094043445	0.00161075322168161
ANKLE2	28.7598	41.72725	0.536936201014793	0.0237802828814343
ANKMY1	1.765435	0.940401	-0.908675726522402	0.107435833354789
ANKMY2	9.96813	5.99018	-0.734723528014442	0.0454476709019843
ANKRA2	4.575725	3.967105	-0.205913766332554	0.0768586317158781
ANKRD10	25.3005	22.56655	-0.164980021879288	0.129744826405957
ANKRD11	19.80945	15.59505	-0.34510064682897	0.2028674986422
ANKRD12	4.06086	3.412775	-0.250839988063214	0.152518939782573
ANKRD13A	15.80655	11.2927	-0.485132048807397	0.0107583277021151
ANKRD13B	4.216605	17.3995	2.04489206338233	0.0108926532739738
ANKRD13C	6.115195	7.75757	0.343206306060992	0.00440447818106291
ANKRD13D	24.20495	13.29965	-0.863913834468611	0.0138669645304766
ANKRD16	4.8307	7.605215	0.65475677347444	0.0544911469312461
ANKRD17	30.63265	28.25055	-0.116791223322262	0.603714252008809
ANKRD19P	0.565929	0.824819	0.543456498491429	0.215186750330648
ANKRD20A12P	1.6286	0.788645	-1.04618436950411	0.192212074849391
ANKRD20A9P	1.21465	0.683062	-0.830452223044315	0.0388390299230734
ANKRD22	1.52484	3.356205	1.13817296956225	0.00281250408486315
ANKRD23	2.204785	1.60374	-0.459197708452494	0.130844145516418
ANKRD26	4.610455	5.564065	0.271230138257696	0.16953738301396
ANKRD27	15.89885	23.12185	0.540334417915413	0.0570086064308149
ANKRD28	13.63355	26.46705	0.957036131772921	0.00547301252529367
ANKRD29	0.8410125	3.660205	2.12172530435348	0.0153892569054919
ANKRD30BL	5.91929	1.663145	-1.83151018520144	0.0349527563978223
ANKRD32	3.98596	7.39294	0.891220972204593	0.000816406979486043
ANKRD34A	0.528253	0.7357445	0.477975797064467	0.0894970636716249
ANKRD36BP1	3.095465	3.04713	-0.0227050958429479	0.949412641381676
ANKRD37	20.6525	4.60263	-2.16578605570734	0.00476157175412487
ANKRD39	13.46575	17.92075	0.412336431121926	0.0247358331638978
ANKRD40	11.0471	23.62575	1.09669243437307	0.00237316177592555
ANKRD42	3.51673	2.055265	-0.774910152171286	0.020161516596799
ANKRD46	8.129815	6.58462	-0.30412233846566	0.203949480981483
ANKRD49	8.140035	8.317085	0.0310429786192027	0.715501155333097
ANKRD50	8.0661	4.45653	-0.855950474050443	0.0160068459307291
ANKRD52	21.50145	21.62975	0.00858303593201959	0.932902962268812
ANKRD54	19.1542	12.0076	-0.673712947516361	0.00920766148561987
ANKRD9	3.89771	5.438955	0.480702735264239	0.0881716414054976
ANKS1A	14.61065	8.103975	-0.850318733644471	0.0110066270630128
ANKS1B	2.63741	1.627085	-0.696832243250312	0.00785944462266191
ANKS3	4.45544	5.51271	0.307193796324116	0.0888300185688989
ANKS6	6.04883	10.4855	0.793667637850856	0.0126651345349809
ANKZF1	36.2928	16.472	-1.13966763036724	0.0429702035568887
ANLN	46.15155	48.8188	0.0810577315054018	0.291812307231705
ANO1	0.406475	2.84324	2.80629735506313	0.00717763834863884
ANO10	15.12775	8.541905	-0.824567668687431	0.0154614496212021
ANO6	18.92185	17.96535	-0.0748361065626242	0.578713114391573
ANO8	5.67718	4.401225	-0.367269356994601	0.179551220575115
ANO9	3.600845	2.765045	-0.381032539469811	0.0112034457079206
ANP32A	26.78105	96.49275	1.84920802403696	0.035287763866652
ANP32B	79.63315	292.3555	1.87628270090939	0.0360099432989886
ANP32E	21.82105	36.82505	0.754966960207815	0.000495414125299259
ANPEP	169.107	158.156	-0.0965880910310247	0.0682962286733117
ANTXR1	16.5953	20.96145	0.33696380834716	0.027108696106983
ANTXR2	10.28715	9.586335	-0.101792084867175	0.401718049535862
ANXA1	795.4655	535.9045	-0.569823430592919	0.0622827640274022
ANXA11	32.8456	24.8197	-0.404214442443622	0.0399268288295072
ANXA2	519.158	398.85	-0.380327395785005	0.0656436405478261
ANXA3	44.8924	141.32	1.65442252275584	0.0155453856305795
ANXA4	35.59245	21.4942	-0.727623828764675	0.0172189002128736
ANXA5	339.046	298.5095	-0.183704178332749	0.238955364929595
ANXA7	103.783	69.2457	-0.583773753825397	0.0379276433303356
ANXA8L2	0.1112535	1.439355	3.69349983111084	0.042112501956414
ANXA9	0.92305	0.734893	-0.328874588580771	0.350447271947956
AOC2	1.302765	2.162565	0.731166630325968	0.0252202509236773
AOC3	0.657747	0.929974	0.499657619007971	0.221903067118163
AOX1	0.423437	1.698065	2.00367244176173	0.0335172406232249
AP1AR	14.5627	20.22495	0.473858272569311	0.0322538670812836
AP1B1	43.37665	29.67795	-0.547527195811248	0.0572750445674136
AP1G1	25.67545	20.56185	-0.320419488938738	0.0393382510624447
AP1G2	37.6664	18.2395	-1.04621197160114	0.000308807130598897
AP1M1	20.39115	17.85195	-0.19186147035642	0.0607813252897232
AP1M2	46.4643	49.79045	0.0997463810265651	0.461582669653596
AP1S1	31.9891	89.07785	1.47748633398219	0.0391395721093565
AP1S2	9.31599	6.27906	-0.56916049277255	0.0216351937475849
AP1S3	10.39135	13.1727	0.34216798897314	0.0708133643792348
AP2A1	27.42145	21.93285	-0.322211569436205	0.0776507549144256
AP2A2	19.3823	15.17645	-0.352905416131744	0.0372167778679974
AP2B1	37.16435	54.24625	0.545604032971909	0.0807156863130657
AP2M1	323.652	216.389	-0.580816256476349	0.0129970234992855
AP2S1	117.605	117.9355	0.00404865425637168	0.977900855835292
AP3B1	14.2093	20.02645	0.49507121955255	0.0118138322702709
AP3B2	4.6305	2.87714	-0.686532560166826	0.0100591988588126
AP3D1	60.079	55.4882	-0.114679796063801	0.220277995100327
AP3M1	13.0087	13.2657	0.0282240089823652	0.613001922223098
AP3M2	23.2896	21.072	-0.14435861069779	0.0843299354653561
AP3S1	37.8228	52.8693	0.483174056157062	0.0111986409853286
AP3S2	12.7445	13.0184	0.0306773741178286	0.803058375635812
AP4B1	14.2222	8.021135	-0.826266350181591	0.00946746810575396
AP4B1-AS1	1.168625	0.6028075	-0.955042785955132	0.116181008026429
AP4E1	5.93212	6.81178	0.199484058901906	0.184135499677399
AP4M1	5.509135	6.139265	0.156240128569139	0.111193322643896
AP4S1	3.197465	3.086885	-0.0507768299673988	0.724269257727432
AP5B1	4.47539	7.35131	0.715987951458801	0.0176108732445067
AP5M1	18.3694	25.71155	0.485112080048975	0.0304911866289605
AP5S1	14.2643	10.167765	-0.488406358571295	0.0953845282183722
AP5Z1	10.59365	6.840835	-0.630955411876115	0.0410538345030598
APAF1	8.06744	4.16077	-0.955260402032327	0.0263392010821185
APBA2	0.501001	0.983836	0.973604363302946	0.00687698902007316
APBA3	5.52655	8.734835	0.66040130534399	0.0493763928989237
APBB1	2.207855	6.60841	1.58165777064043	0.0256635574694389
APBB2	6.554245	4.08689	-0.681426189074792	0.0231110099887821
APBB3	8.257535	5.3865	-0.61636302573947	0.0110762381422109
APC	3.51249	5.539415	0.657239507873301	0.0453629962579534
APEH	71.5472	62.9428	-0.184853950066611	0.0742071371303952
APEX1	99.71565	146.4505	0.554521265642375	0.161801429735301
APEX2	54.32865	45.0238	-0.271025373148	0.12756744862755
APH1A	45.26735	80.95965	0.83873220095345	0.028595914132266
APH1B	0.957773	1.436785	0.58508852245413	0.102195512782905
API5	65.55195	72.7028	0.149372230160551	0.0262595156572316
APIP	30.04995	35.1968	0.228081678362488	0.245980713822472
APITD1	27.43665	21.96725	-0.320750064657752	0.182737399088362
APITD1-CORT	1.585815	1.722475	0.119258566681152	0.783096600956133
APLF	5.200895	1.80761	-1.52467646852582	0.000560297175770034
APLP1	0.4679375	0.6679785	0.513485818569596	0.217509128553197
APLP2	67.46295	38.1257	-0.823331579332349	0.0297977411779707
APMAP	129.941	102.3455	-0.344409042722316	0.0332757706935539
APOA1BP	109.4885	79.61385	-0.459688010218811	0.0638005405539302
APOBEC3B	1.876155	1.482185	-0.340053492231887	0.381955593548605
APOBEC3C	8.727325	6.02355	-0.534925528259716	0.1194038473434
APOBEC3F	2.905785	1.951185	-0.574577389057954	0.035967309494783
APOC1	3.345825	4.70311	0.491253086824401	0.0969711334788768
APOE	0.762145	1.113736	0.54726989144746	0.440407738385404
APOL2	9.415725	7.307655	-0.365663660142772	0.095149970502184
APOL4	1.12686	0.741343	-0.604095188264268	0.130516165410939
APOL6	0.6367745	3.497455	2.45745102647491	0.013320375728305
APOLD1	3.86975	3.542435	-0.12749898457345	0.161707431268262
APOM	11.82195	8.30292	-0.509777321092416	0.0637393665351374
APOO	19.4002	15.29415	-0.34309159673807	0.0764956921152015
APOOL	6.74349	8.42835	0.32175479394506	0.0334823673249247
APOPT1	17.10665	20.70135	0.275167589345411	0.321992325812452
APP	105.1075	150.9595	0.522295932417824	0.00136251490968032
APPBP2	6.774105	5.28441	-0.358287944178033	0.0134409287437166
APPL1	5.30455	7.959075	0.585370402739091	0.015570988106253
APPL2	7.95094	7.78005	-0.0313460061221813	0.752242147808601
APRT	359.949	340.602	-0.0797056037957706	0.315523570292949
APTX	8.409905	18.7929	1.16002630269028	0.0663064501908874
AQP1	0.38872	1.625645	2.06420900079857	0.0114828684980015
AQP7P3	0.6210685	0.8094	0.382100451479084	0.133018322091649
AQR	39.7583	41.34555	0.0564759903023695	0.600242135699467
ARAF	51.5677	31.75945	-0.69928177195309	0.00283750232242037
ARAP1	17.1219	20.37955	0.251279390727683	0.042767788898024
ARAP2	1.864745	2.422995	0.377813069279406	0.0864929363259722
ARAP3	3.47256	4.99347	0.524043081967986	0.0492308458570988
ARCN1	50.56885	53.04825	0.0690561889783357	0.340946909199843
AREG	4.818165	4.505905	-0.0966669031822853	0.0306915759431919
ARF1	556.851	458.073	-0.281713819330621	0.0156527601291682
ARF3	67.67185	70.4852	0.0587645328715276	0.312212742008816
ARF4	70.00095	61.47685	-0.187331256397137	0.198267401968807
ARF5	143.911	114.214	-0.333437367669273	0.0760892990668839
ARF6	43.77265	48.5817	0.150383247004823	0.0843473250725861
ARFGAP1	59.1227	41.4169	-0.513492581818042	0.0596156417979169
ARFGAP2	29.57985	35.37905	0.258280572709244	0.105930283501407
ARFGAP3	18.23725	8.072315	-1.17583382363545	0.00590450731246883
ARFGEF1	5.751655	8.809045	0.615008481603947	0.0796165729023734
ARFGEF2	17.09955	17.22585	0.0106168147188043	0.918042283519217
ARFIP1	29.0528	20.84755	-0.478799363480009	0.0174488301811857
ARFIP2	35.44515	24.20335	-0.550381489778607	0.0617238496255818
ARFRP1	17.703	21.0114	0.247178428528119	0.199209568779467
ARG2	7.489825	4.22552	-0.825803117526811	0.00795763920465321
ARGLU1	46.0215	47.6802	0.051082280606575	0.321175180023215
ARHGAP1	22.37865	19.8654	-0.171865164727379	0.217314644615947
ARHGAP10	3.57334	5.737915	0.683253404996243	0.0620454278142807
ARHGAP11A	36.245	49.7094	0.455736700854318	0.0245226625445376
ARHGAP11B	4.87616	5.02865	0.0444256781645421	0.839957988233637
ARHGAP12	9.554225	5.82026	-0.715055250387725	0.0104012782656099
ARHGAP17	23.41275	15.3578	-0.608322834314323	0.00273950864840756
ARHGAP18	11.32625	16.4304	0.536697323946754	0.00107954996828064
ARHGAP19	3.052285	3.81173	0.32055625428802	0.0875799364644448
ARHGAP21	8.528915	16.0427	0.91148284214375	0.0924367750440592
ARHGAP23	0.675549	0.962034	0.510027465106863	0.0938025801665651
ARHGAP26	5.878005	2.57732	-1.18945491288149	0.0333240106827153
ARHGAP27	36.2856	20.4972	-0.823970280656278	0.00293280201774175
ARHGAP29	40.00615	47.2359	0.239661949252388	0.0850923492666072
ARHGAP31	1.18748	0.559124	-1.08666303714984	0.00456831680430279
ARHGAP32	1.16893	1.41393	0.274522159474472	0.152997579674913
ARHGAP35	10.31705	11.2927	0.130359951417929	0.401512351487207
ARHGAP39	4.167395	3.043275	-0.453521143856923	0.0417217176891728
ARHGAP4	1.21556	0.539709	-1.17136745599639	0.149407421991027
ARHGAP40	3.189685	1.22401	-1.38179861176727	0.0165756766769011
ARHGAP44	0.376729	2.306245	2.6139467843303	0.0106959971042289
ARHGAP5	8.907135	8.444705	-0.0769144342085303	0.617349186664546
ARHGAP5-AS1	5.03812	1.77856	-1.5021758404174	0.0163126468977632
ARHGAP8	11.09825	7.906865	-0.489154508994201	0.161108483000797
ARHGDIA	284.7805	320.6565	0.171178289327893	0.0879153867303395
ARHGDIB	23.68115	82.70125	1.80416999280358	0.0151160527846303
ARHGEF1	16.77845	31.9268	0.928158514695082	0.000639947792293256
ARHGEF10	2.469535	7.67633	1.63617731754864	0.0477456228865363
ARHGEF10L	0.317893	0.270441	-0.23322736182414	0.729669747589116
ARHGEF11	8.128985	6.739725	-0.270385499456311	0.128746084872977
ARHGEF12	14.381	13.43825	-0.0978187238179924	0.426074278455568
ARHGEF16	3.652105	5.3411	0.548408651496385	0.0220191675851017
ARHGEF17	3.942135	2.34196	-0.751260747664637	0.0759342798391689
ARHGEF18	17.292	16.5577	-0.062602456736622	0.420307662995963
ARHGEF19	7.780895	11.35575	0.545414976852056	0.0194879998693848
ARHGEF2	21.4989	24.8392	0.208355863579738	0.00283812732348003
ARHGEF25	2.046185	3.428245	0.744533627382977	0.00326212542608599
ARHGEF26	3.684665	2.727365	-0.434025671936074	0.0494807500689024
ARHGEF26-AS1	2.23019	1.192125	-0.903631107917599	0.0609477218485577
ARHGEF28	2.97837	6.819475	1.19513768742082	0.059150030804717
ARHGEF3	2.93151	3	0.0333185226407691	0.711941113127453
ARHGEF35	1.218175	2.116355	0.796860245072947	0.0552591933716442
ARHGEF37	2.51633	3.89971	0.632045708146472	0.0602284288194387
ARHGEF38	0.286426	2.452245	3.09786876096781	0.00011400523062436
ARHGEF39	4.306905	5.6974	0.403652196186614	0.0152169257631804
ARHGEF4	12.9256	15.0058	0.215288983692543	0.161346457902126
ARHGEF40	0.766322	0.59338	-0.368994422699449	0.327311590795109
ARHGEF7	14.08405	11.4866	-0.294110426396483	0.0217241693032763
ARHGEF9	4.28544	4.015715	-0.0937864549495601	0.444363535839336
ARID1A	11.98075	10.046605	-0.254010163378618	0.325482416020458
ARID1B	5.096645	9.77373	0.939361382833204	0.0911302489380777
ARID2	2.496375	6.14867	1.30043971026934	0.120533284755031
ARID3A	0.3589505	1.33768	1.89787622322653	0.0103158120201215
ARID3B	2.480995	2.67604	0.109180853026066	0.0121770450988584
ARID4A	5.616085	5.01542	-0.16319425144934	0.0946600579020398
ARID4B	16.8675	12.3868	-0.445442631372716	0.0295640887423441
ARID5A	3.462775	2.979245	-0.216981879531275	0.317830675853744
ARID5B	2.169015	1.901985	-0.189534161687347	0.105501638210755
ARIH1	27.54695	33.71105	0.291328971371814	0.0240305947650218
ARIH2	32.58385	43.81305	0.427203571862861	0.00984172743059329
ARIH2OS	1.354645	0.9377865	-0.53058341074448	0.143927795425869
ARL1	16.6803	23.96955	0.523057588043538	0.0945670997107046
ARL10	0.5224495	1.55933	1.57756277891	0.236315161371388
ARL13B	9.627175	7.38213	-0.383075371670135	0.0118431508133724
ARL14	51.8499	11.589	-2.16158512319237	0.00534341130368667
ARL14EP	9.82582	16.4981	0.747650170790297	0.0300127929906685
ARL15	5.71927	1.39008	-2.04066310171489	0.0358134779028326
ARL16	39.6	24.24335	-0.707911362911005	0.0381078429512713
ARL2	71.5042	109.0545	0.608949412008447	0.0868296566832548
ARL2BP	40.0375	52.452	0.389645890957417	0.00364194955820019
ARL3	7.204675	3.40219	-1.0824696399246	0.0263089208458799
ARL4A	10.39195	21.75795	1.06607624001389	0.0515896473490264
ARL4C	3.96623	10.31055	1.37828104666593	0.000960300113388602
ARL4D	2.74495	4.61162	0.748493768637091	0.0414368963348957
ARL5A	23.0559	33.2235	0.527068081812294	0.0354753944522026
ARL5B	7.052965	9.69416	0.458886013643316	0.112795229799059
ARL6	11.82505	5.298865	-1.15809100654396	0.00402831110090766
ARL6IP1	252.408	161.5325	-0.643933175517203	0.046739989065199
ARL6IP4	64.4512	54.86175	-0.232406577467958	0.0847360684698826
ARL6IP5	24.18735	42.14295	0.801038591837001	0.0341100300805089
ARL6IP6	28.00885	21.772	-0.3634088086289	0.172422027396539
ARL8A	19.27115	18.8246	-0.0338234568923468	0.742333524035584
ARL8B	53.1122	61.49355	0.211391805861657	0.0475400383313129
ARMC1	26.2828	28.26015	0.104650143995901	0.237490298320241
ARMC10	26.0835	36.5884	0.488248858632101	0.0450485347697332
ARMC12	1.60479	0.932103	-0.783823230504323	0.175582792246165
ARMC2	1.05656	0.6002475	-0.815745302631636	0.037097840129679
ARMC5	8.45775	7.37611	-0.19741374597042	0.197391988102621
ARMC6	12.56775	36.2895	1.5298257916975	0.00957837494463214
ARMC7	6.79974	5.1639	-0.397018520613781	0.178970070089609
ARMC8	12.8749	15.449	0.262952229933805	0.0396229676900569
ARMC9	6.76391	4.307975	-0.65084758582836	0.0567303809034457
ARMCX3	5.898655	8.327925	0.497571044591218	0.116163022022229
ARMCX5	4.301775	4.904665	0.189222532364595	0.107393680259698
ARMCX5-GPRASP2	1.18376	2.19542	0.891120351201092	0.00931458525502591
ARMCX6	6.560435	9.61584	0.551621412752924	0.101875964152065
ARNT	8.483255	6.006505	-0.498092153537519	0.0915525369449971
ARNTL	14.8293	11.3615	-0.384297179673395	0.0275935852854736
ARNTL2	8.15599	15.1054	0.889132476406373	0.0452764619155116
ARPC1A	93.3019	80.78215	-0.207869916841394	0.0327669118458197
ARPC1B	181.4365	162.3835	-0.160059669520148	0.156652073104859
ARPC2	199.3965	173.6705	-0.19928737043381	0.105372862619327
ARPC3	235.1145	255.895	0.122188442716183	0.421631519822979
ARPC4	180.3275	155.3065	-0.215501213286208	0.0941793877443077
ARPC4-TTLL3	1.0929585	0.715081	-0.612060046510161	0.406726369220434
ARPC5	133.844	107.977	-0.309828427793108	0.0614305330027958
ARPC5L	120.4885	142.5925	0.243002646420324	0.07553960823564
ARPP19	25.46255	58.877	1.20932725447342	0.00513711573363488
ARRB1	1.310695	0.7880185	-0.734030603301419	0.0489568848319169
ARRB2	20.8225	30.4518	0.548384215564222	0.155066207119189
ARRDC1	103.8045	80.15475	-0.373009064257652	0.102089108497868
ARRDC2	3.60321	6.533645	0.858605332854785	0.088556544712465
ARRDC3	19.11125	7.362735	-1.37610846104557	0.00240148700927069
ARRDC3-AS1	2.067975	1.200535	-0.784541280808238	0.0563722884514562
ARRDC4	10.18405	7.68881	-0.405479173354005	0.00816345245864764
ARSA	5.372755	1.78362	-1.59085377000198	0.0519820932102735
ARSB	3.7587	3.781145	0.00858940358688224	0.888053355726969
ARSI	0.750274	0.8178895	0.124488378770976	0.64696150228254
ARSJ	1.359285	2.10307	0.629648894178093	0.0550742239655833
ARSK	4.530535	3.09396	-0.55022687957784	0.080800577297323
ARTN	6.30268	0.8079335	-2.96365695945853	0.0196668666866113
ARV1	33.5312	19.924	-0.750996798475018	0.000300709665625119
ARVCF	3.328095	1.28334	-1.3747931760056	0.00734022489350003
ASAH1	29.76905	30.12755	0.017270173880366	0.696578021650661
ASAP1	13.6632	18.98635	0.474667172904182	0.0742295502243477
ASAP2	16.73055	20.10665	0.265187858713087	0.129405057630789
ASAP3	7.041515	1.875105	-1.90891447752599	0.00873108877340661
ASB1	4.82622	6.904275	0.51659624743662	0.00207216503025289
ASB13	10.84495	25.4061	1.22815152784039	0.0263273730853886
ASB16	2.672675	0.783459	-1.77035473243576	0.00372900795265168
ASB16-AS1	9.03996	3.21374	-1.49206317310078	0.00879989749865703
ASB3	7.764315	6.69136	-0.214559185343091	0.350150009561096
ASB6	20.8438	21.92015	0.0726393536908	0.55406869603349
ASB7	6.997445	9.32969	0.415000902832897	0.212122484882513
ASB8	7.102655	7.35189	0.0497567705443649	0.0966315704296342
ASB9	5.24698	9.45918	0.850227833393518	0.0538665997856157
ASCC1	22.60895	19.3678	-0.223233905657734	0.0438019087416079
ASCC2	28.05005	26.21585	-0.0975640191744121	0.051291836708258
ASCC3	20.0851	21.94895	0.128026281049928	0.326676210191592
ASF1A	26.11005	23.0938	-0.177099637556132	0.112778042647295
ASF1B	44.90415	59.5082	0.406239696251184	0.0796335309030338
ASH1L	9.468005	5.757515	-0.717614203288918	0.0437784786086292
ASH1L-AS1	4.05753	1.266195	-1.68010215789525	0.00615828613196401
ASH2L	16.94125	10.46175	-0.695416126918927	0.000772109525231844
ASIC1	0.494828	1.4422	1.54327220400815	0.00600028736519356
ASIC3	1.646205	0.9858985	-0.739632972740996	0.0657465143105542
ASL	39.06155	13.8638	-1.49442645053531	0.0578802150650034
ASNA1	69.42895	109.7565	0.66069712328467	0.0688075619633598
ASNS	68.99765	56.8591	-0.279155962435997	0.0154648481750252
ASNSD1	32.21925	46.31135	0.523442901600451	0.00107327274583848
ASPH	66.093	41.57575	-0.668755192974284	0.0284994378478731
ASPHD1	4.89891	5.462535	0.157109830908233	0.536406998383423
ASPHD2	0.542582	3.627585	2.74109632675518	0.00170266745186193
ASPM	35.0942	19.2455	-0.866711463782965	0.0189487886810977
ASPSCR1	9.985865	20.5709	1.04264560681293	0.0312420223909381
ASS1	60.06125	97.85395	0.704195587557118	0.0559593355668224
ASTE1	2.86492	2.946295	0.0404070347890792	0.297645094304198
ASTN2	8.783145	4.99625	-0.813891953603573	0.00996834752368629
ASUN	47.0587	72.13295	0.616196959935539	0.011508479601507
ASXL1	16.29805	22.50905	0.465805806997134	0.059885662714247
ASXL2	9.974845	11.67445	0.226988255657907	0.417178432260237
ATAD1	24.3207	28.43975	0.22572402985975	0.0972887147771758
ATAD2	24.5735	38.9074	0.662941219775988	0.00422573825128885
