SUM149_DMSO_12H_R	SUM149R_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
ANKHD1	18.6904	18.17295	-0.0405048149716022	0.702475306629875
ANKHD1-EIF4EBP3	5.393795	9.937675	0.88160767038	0.0624824958506121
ANKIB1	10.1178	16.12405	0.672318535464711	0.00305774070426719
ANKLE1	8.11889	3.526785	-1.20292886941275	0.0141542375529445
ANKLE2	28.6366	37.07235	0.372483357088813	0.0559746208901425
ANKMY1	1.18819	1.69006	0.50830891379548	0.0367897545681839
ANKMY2	9.31236	6.803585	-0.452851688211204	0.00371394096109973
ANKRA2	4.37229	4.051795	-0.109827910495155	0.176832853885377
ANKRD10	18.38415	24.82105	0.433101672418492	0.116836344404527
ANKRD11	18.81755	14.7236	-0.353948343566812	0.0492402577408923
ANKRD12	2.48208	4.727895	0.92964837984471	0.0065780460889342
ANKRD13A	7.83024	16.3639	1.06338819354897	0.000355385795429672
ANKRD13B	18.28815	8.494985	-1.10622583665615	0.00815601848348914
ANKRD13C	6.67892	7.46116	0.159785112572678	0.0517220209224023
ANKRD13D	19.54135	13.3299	-0.551864180822581	0.0480314160466308
ANKRD16	6.06344	6.079055	0.003710554623548	0.963580843891094
ANKRD17	31.11205	27.5525	-0.175290229511403	0.0672797776583491
ANKRD19P	1.931815	0.3257275	-2.56821950975879	0.00358619581871405
ANKRD20A12P	1.05981	1.357135	0.356758593588121	0.021291095976541
ANKRD20A9P	0.8586925	0.662698	-0.373790025612192	0.0297615362517789
ANKRD22	3.36522	1.317035	-1.35340713806797	0.0547360574573328
ANKRD23	1.72864	1.74295	0.0118937333979264	0.849887138708274
ANKRD26	4.249435	7.46404	0.812685682729079	0.000604492025777454
ANKRD27	19.173	21.2957	0.151486059540682	0.0105276792713108
ANKRD28	22.76095	18.57775	-0.292984990604143	0.0175605605197034
ANKRD29	2.400905	2.31535	-0.052348024505334	0.789695376807294
ANKRD30BL	1.739065	4.85459	1.48103759990684	0.060615528986392
ANKRD32	7.06514	7.263595	0.0399656150696567	0.589534766790947
ANKRD34A	1.0063095	0.356808	-1.49585422045959	0.0249697756628521
ANKRD36BP1	3.63044	2.307585	-0.653760619161497	0.044556885318115
ANKRD37	4.759665	10.008235	1.07225562958814	0.044632994427984
ANKRD39	19.4908	15.609	-0.320415194089077	0.157751521078245
ANKRD40	17.33585	15.9547	-0.119777094013766	0.0550221811195239
ANKRD42	1.783025	3.30902	0.892077080150115	0.0235345312112924
ANKRD46	6.981465	7.62467	0.127145092993039	0.369396904440398
ANKRD49	7.436595	10.56485	0.506558174361755	0.0152822963104855
ANKRD50	4.18243	6.624475	0.663464728718332	0.00575658352567095
ANKRD52	20.1377	23.4675	0.220765241996932	0.123915347850948
ANKRD54	13.3302	16.89	0.341470902037723	0.0105610734263359
ANKRD9	7.92379	4.92977	-0.684670306979642	0.183958575692151
ANKS1A	13.32165	8.9825	-0.568583848224658	0.0367646840173664
ANKS1B	2.068715	2.6544	0.359650887826657	0.170033083846337
ANKS3	6.09119	3.931285	-0.631723150241675	0.00234210977462661
ANKS6	9.71733	10.3957	0.0973550374623477	0.107203335385593
ANKZF1	23.7308	19.2868	-0.299146940505707	0.00420882093614264
ANLN	44.5877	67.72275	0.602994775587521	0.00761531417457043
ANO1	7.808815	0.516135	-3.91928326304976	0.0013387102935797
ANO10	9.95959	13.27965	0.415058865212863	0.0235357735474805
ANO6	15.34915	20.88345	0.444201303819299	0.00739497690890607
ANO8	5.123075	5.657355	0.143117690693793	0.327426278507428
ANO9	5.021105	1.806095	-1.47513111447579	0.0160915735507784
ANP32A	81.0683	50.35395	-0.687032935676074	0.000403833847895269
ANP32B	257.706	133.6005	-0.947800719802577	0.00470801143295984
ANP32E	53.4694	25.7542	-1.05390576133715	0.0238281274004985
ANPEP	162.057	207.9615	0.359815127596276	0.0218388037211223
ANTXR1	18.7617	22.14075	0.238913536519527	0.11113350869961
ANTXR2	6.096265	12.7307	1.06231422612349	0.0270341300712068
ANXA1	671.3625	495.204	-0.43906898736493	0.027732589854666
ANXA11	31.1067	22.4484	-0.470612731399932	0.110789144937155
ANXA2	300.67	472.6795	0.652681369632264	0.0690965539727916
ANXA3	83.51195	77.26725	-0.1121256000867	0.117542843889056
ANXA4	25.0728	29.20185	0.219936651981011	0.00981045458264376
ANXA5	250.7305	392.6595	0.647141299230272	0.0591877894550116
ANXA7	74.1899	87.7622	0.242376895445717	0.0653657524377573
ANXA8L2	0.8858905	0.61914	-0.516862717608448	0.130560574663042
ANXA9	1.59274	0.233541	-2.76976302553322	0.0454681610480258
AOC2	1.138851	2.196265	0.947473133176079	0.0915914076727809
AOC3	0.3765995	0.9545485	1.34178741737572	0.104362721049444
AOX1	0.944353	0.908383	-0.0560255342310189	0.484085253847795
AP1AR	15.5058	19.6458	0.341412955527992	0.0253575465463805
AP1B1	29.8488	45.07635	0.594697767313399	0.00723158935920183
AP1G1	17.6664	26.8287	0.602769067417468	0.010077826540881
AP1G2	27.2551	25.3209	-0.106197529121645	0.254880234317078
AP1M1	16.51785	21.41335	0.374484600437833	0.0199715811456831
AP1M2	50.31585	50.6957	0.0108504481802641	0.796783155632688
AP1S1	70.0676	44.59315	-0.651925367685503	0.0197737992094618
AP1S2	5.40818	10.18815	0.91367703103193	0.0207263415158328
AP1S3	11.50605	10.74665	-0.0985056389246395	0.165752054095961
AP2A1	20.12195	32.0271	0.670523048227156	0.0391043616514419
AP2A2	14.2851	22.2258	0.6377242130414	0.00277147193753709
AP2B1	41.5023	49.11185	0.242879877767799	0.0406395191168912
AP2M1	258.381	253.1425	-0.0295502442976288	0.262443537037471
AP2S1	110.3265	122.547	0.151555804539539	0.231266331331057
AP3B1	16.6005	21.27335	0.35782054259237	0.046133521414888
AP3B2	0.8709335	9.903505	3.5073047357585	0.0246324709778603
AP3D1	43.43795	74.96375	0.787237105884758	0.016537046498243
AP3M1	13.5685	13.40005	-0.0180228555245153	0.120169475298418
AP3M2	21.8514	26.37435	0.271409823921189	0.122327618288452
AP3S1	35.6704	60.7889	0.769080518904621	0.037277995471009
AP3S2	8.64905	15.3477	0.827408887224841	0.0171077963659813
AP4B1	10.4801	7.640885	-0.455840830818589	0.134230687162577
AP4B1-AS1	0.6889475	0.7124285	0.0483511820391168	0.850245894667998
AP4E1	6.056145	6.852895	0.178313834565731	0.0507279229966871
AP4M1	6.37471	7.0823	0.151858244318005	0.118164215570021
AP4S1	3.338105	2.314965	-0.528038953830101	0.160406959448323
AP5B1	7.43505	5.97616	-0.315123670313133	0.039761663876169
AP5M1	22.58465	19.9063	-0.182117465052658	0.10342951435182
AP5S1	9.597155	16.12375	0.748508620481634	0.0043000837616548
AP5Z1	6.19453	8.29168	0.420669615379639	0.0972613827624579
APAF1	5.58129	7.94846	0.510076758090783	0.0088563081121685
APBA2	3.97812	0.2457805	-4.01664443246861	0.00121856368927697
APBA3	6.03131	9.628775	0.67488087660197	0.0127749235618566
APBB1	4.8235	5.79101	0.263734621676581	0.252846752201471
APBB2	4.07472	5.19881	0.351480504287442	0.0644081011634513
APBB3	5.871485	7.47053	0.347485167285164	0.0995355032596785
APC	3.747585	5.10273	0.445308105927147	0.0287787108295774
APEH	64.2027	75.7107	0.237863236865941	0.0469288229350463
APEX1	127.612	140.908	0.142989523081397	0.110965609479852
APEX2	54.34685	43.97325	-0.305570253551787	0.0551067113860986
APH1A	84.57355	55.24665	-0.614319551230291	0.000554892341563099
APH1B	1.230055	1.178225	-0.0621077548181212	0.792007021803497
API5	59.3472	81.5352	0.458243062323717	0.0216034684017161
APIP	38.94215	31.25745	-0.317132450313185	0.0362537992440816
APITD1	35.80695	22.80925	-0.650620626976939	3.49009795710809e-05
APITD1-CORT	2.065035	1.391495	-0.569530509191921	0.320087219119073
APLF	2.15086	3.851055	0.840340105118824	0.00781663993213035
APLP1	0.415915	1.0442425	1.32809615983587	0.0103734995443586
APLP2	31.77475	79.27265	1.31894243063501	0.00262677349240027
APMAP	82.70975	149.043	0.849599306383051	0.00131700256049988
APOA1BP	106.3205	96.614	-0.138115629132213	0.0302778549764415
APOBEC3B	5.736775	1.312755	-2.12764224508324	0.00142432130450587
APOBEC3C	20.7487	3.24603	-2.6762727093822	0.0202485442981432
APOBEC3F	3.031885	1.43771	-1.07644233324579	0.052492398073084
APOC1	4.85216	4.036815	-0.265409651914855	0.0787408100603243
APOE	0.3696975	1.0063785	1.44475581355447	0.110364053847704
APOL2	5.874035	6.584575	0.164738463161381	0.178330363194222
APOL4	0.7025855	0.719954	0.0352309289830606	0.521309421718977
APOL6	2.59069	1.19241	-1.11945601457437	0.00769075976570236
APOLD1	3.11717	4.695005	0.590889857435646	0.0111741292868984
APOM	12.5459	9.383275	-0.419052515712754	0.041141095845979
APOO	25.3821	14.36005	-0.821750663707191	0.00122481227927498
APOOL	9.266115	7.69822	-0.267439686370318	0.00263180270439443
APOPT1	20.1226	15.59505	-0.367728546653664	0.0251448063115586
APP	121.4555	140.349	0.208590961983577	0.00153504745736982
APPBP2	4.820705	6.65462	0.465112138383937	0.0133835247651435
APPL1	6.29384	7.528115	0.258348163575238	0.0400034870676982
APPL2	6.45379	8.617185	0.417070022333499	0.000747816825072479
APRT	392.769	329.2535	-0.254482290277904	0.126848709742858
APTX	11.4657	16.93895	0.563020012119934	0.0307572949154215
AQP1	1.576625	0.3083215	-2.35433215548766	0.0218885199574088
AQP7P3	1.26201	0.2390785	-2.40016704067126	0.0102858332025889
AQR	36.90855	45.8	0.311392537761196	0.00270907906032349
ARAF	40.82975	37.65905	-0.116624127492599	0.0559099130611021
ARAP1	25.72485	13.40125	-0.940795090711062	0.0138112996568484
ARAP2	2.67346	1.969215	-0.441087457367389	0.0127285416188446
ARAP3	7.336755	3.12508	-1.23124898701815	0.0222018250625016
ARCN1	43.7179	61.7378	0.497929971584867	0.0197731897431711
AREG	20.0535	1.667255	-3.58830737596558	0.0398798631520869
ARF1	546.6985	491.423	-0.153780035630212	0.101714593265886
ARF3	72.70155	71.3445	-0.0271839072241077	0.470671167007186
ARF4	55.0699	71.5239	0.377161416088661	0.0192327321662232
ARF5	130.764	120.4305	-0.118764601571425	0.284917891854847
ARF6	43.43275	52.2756	0.26735441386829	0.0841146887976482
ARFGAP1	44.3195	54.3978	0.2956067006075	0.0265566363130231
ARFGAP2	32.65395	33.91885	0.0548297383530602	0.0846519778877101
ARFGAP3	11.7066	13.9865	0.256712857452427	0.0546118847613345
ARFGEF1	9.24129	7.005475	-0.399611378173232	0.0342764861368682
ARFGEF2	15.4369	17.8272	0.207697062970008	0.0766964244833382
ARFIP1	19.63805	31.33685	0.674208485045238	0.00626581359259037
ARFIP2	22.24855	36.9779	0.73295198075257	0.0299136996589749
ARFRP1	21.2709	22.81015	0.100794856941245	0.223708981005672
ARG2	4.267695	7.732675	0.857510504114124	0.117686772217524
ARGLU1	49.0603	45.0051	-0.124467558277172	0.219399229386171
ARHGAP1	19.95675	20.75735	0.0567454791029216	0.432889253914656
ARHGAP10	5.779955	5.46982	-0.0795649028161908	0.239557565581865
ARHGAP11A	45.25335	51.79705	0.194845338868572	0.0757098793691199
ARHGAP11B	4.60794	4.84431	0.0721692582291014	0.707865490028215
ARHGAP12	6.02786	7.957675	0.400701068992613	0.0560331627896469
ARHGAP17	14.9482	20.5374	0.45828177891891	0.00528473762197595
ARHGAP18	11.5503	11.28325	-0.033747645772766	0.752090635135544
ARHGAP19	4.955535	3.6758	-0.430982547470755	0.0994083801150177
ARHGAP21	11.6267	12.5057	0.105144138322743	0.21471021931357
ARHGAP23	0.625221	0.774061	0.308081026091197	0.18895918442626
ARHGAP26	1.829425	5.660475	1.62953285074803	0.00499005822072658
ARHGAP27	23.83945	18.8736	-0.336981319138839	0.0611739994887788
ARHGAP29	47.10665	38.99235	-0.272739632036416	0.0229364940963386
ARHGAP31	2.86067	0.2988835	-3.25869792174613	0.00221851442343958
ARHGAP32	1.43894	1.4285	-0.0105054004827825	0.920180422558516
ARHGAP35	9.69374	14.45395	0.576338515771491	0.0143582952025022
ARHGAP39	4.43026	3.10652	-0.512092026657986	0.148523165226968
ARHGAP4	0.425363	0.88094	1.05034921527269	0.0501479923098039
ARHGAP40	3.81625	0.509317	-2.90551990695658	0.00758703958921477
ARHGAP44	0.3162315	2.21123	2.80579610653117	0.00424247980110768
ARHGAP5	8.19586	9.467275	0.208053888574891	0.0991454827547783
ARHGAP5-AS1	2.74675	2.22609	-0.303213685621851	0.188021322583463
ARHGAP8	12.46755	7.57842	-0.718208986726105	0.00558289395419271
ARHGDIA	291.5625	336.1965	0.205499529398123	0.17772551031803
ARHGDIB	43.5134	48.75455	0.164077115187573	0.157824914096365
ARHGEF1	32.3923	20.4767	-0.661667678554235	0.0234685681668533
ARHGEF10	6.633285	6.300375	-0.0742858120356125	0.48862050132782
ARHGEF10L	1.82185	0.0433381	-5.39362446596079	0.0397028492861621
ARHGEF11	8.563895	8.091815	-0.0818037707697897	0.152404347562594
ARHGEF12	10.28955	17.0766	0.730840869600534	0.0107796691152182
ARHGEF16	10.96298	2.470165	-2.14996069253362	0.0651116748225818
ARHGEF17	4.95797	1.96263	-1.33696132400104	0.0179002777313809
ARHGEF18	11.8161	22.54835	0.932267925729288	0.00550325896467435
ARHGEF19	21.6696	6.765685	-1.67936460879076	0.0281772976442314
ARHGEF2	20.5437	24.3016	0.242355262943449	0.0592752988352687
ARHGEF25	8.26742	1.45257	-2.50882949076486	0.000541151064502215
ARHGEF26	3.759515	3.6165	-0.0559524059258657	0.588891182536571
ARHGEF26-AS1	1.693345	1.2375	-0.452447410877834	0.169558694239765
ARHGEF28	2.76693	6.299255	1.1868950681501	0.028244610332767
ARHGEF3	1.974925	3.3237	0.750992302736629	0.0206289584389096
ARHGEF35	1.63693	1.597795	-0.0349103094505943	0.879192292690174
ARHGEF37	3.03659	2.90295	-0.064932405748251	0.391498043556791
ARHGEF38	0.986124	0.605287	-0.704149703439316	0.128672827778729
ARHGEF39	5.681545	4.9128	-0.209737791384524	0.378680366101301
ARHGEF4	10.9708	16.29595	0.570844726760823	0.0474397236417683
ARHGEF40	3.600525	0.2499455	-3.8485218260473	8.46162795631326e-05
ARHGEF7	10.1112	13.50865	0.417929277896827	0.104770380921541
ARHGEF9	4.250915	4.024455	-0.0789799878597054	0.188758900956771
ARID1A	18.37075	9.165595	-1.0031100828959	0.00748416358343515
ARID1B	9.40666	6.722615	-0.484660029954981	0.0716706575279384
ARID2	5.87552	3.183425	-0.8841367644822	0.00345344026789434
ARID3A	1.380035	0.9703665	-0.508103206416675	0.125892996524429
ARID3B	2.289565	2.574085	0.16898617098438	0.264382154449472
ARID4A	5.014765	5.56587	0.150425117161891	0.0442713913153819
ARID4B	13.3355	12.5993	-0.0819283364027345	0.158246836410067
ARID5A	2.532395	4.10257	0.696025497700432	0.0120167399816859
ARID5B	2.44595	1.25424	-0.963581477055159	0.0123168929439693
ARIH1	26.5572	37.68835	0.50501558771867	0.0299215770845049
ARIH2	34.40245	45.0782	0.389918597616568	0.0355384747261258
ARIH2OS	0.9133975	1.185565	0.37626001631724	0.245895165172673
ARL1	19.59655	23.8604	0.284018540614507	0.0249393690166803
ARL10	3.201325	0.5775715	-2.47059768741785	0.072806170646509
ARL13B	7.569725	12.0569	0.671546222848525	0.00265595052381139
ARL14	14.90925	22.1604	0.571776236955798	0.0267140316800198
ARL14EP	12.73095	13.6619	0.101818058327495	0.371907556245708
ARL15	1.71153	3.9771	1.21643025726712	0.0545755475473897
ARL16	27.5578	27.8292	0.0141387173131777	0.784024939486205
ARL2	104.4035	89.785	-0.217623732055128	0.105684077439079
ARL2BP	34.27795	58.87755	0.780436808176532	0.00119833352357941
ARL3	5.118865	5.36502	0.0677595905594335	0.436403478105772
ARL4A	15.38805	14.36	-0.0997546733061681	0.26577960769067
ARL4C	4.05665	6.04893	0.576391130545943	0.0125701630675062
ARL4D	3.681205	3.68661	0.0021167111538029	0.627056043324486
ARL5A	32.28955	26.4467	-0.28797961998936	0.0912141583408544
ARL5B	6.68968	9.19143	0.458352131668541	0.00109105255179994
ARL6	5.719975	8.5726	0.583723986896662	0.0616817007923411
ARL6IP1	130.2155	321.399	1.30346425253164	0.0143234674140542
ARL6IP4	57.4838	64.4166	0.164277080087242	0.138546997722178
ARL6IP5	34.9801	22.80105	-0.617434150832872	0.0388287399729013
ARL6IP6	23.499	31.75535	0.434400306994054	0.210379990524357
ARL8A	22.24175	15.4697	-0.523825085776382	0.115329479459754
ARL8B	42.7724	74.86175	0.807548613208035	0.0139651763370051
ARMC1	24.9751	32.68115	0.387968296059856	0.0689422265539774
ARMC10	25.22535	36.39095	0.528705427024983	0.0255245562463317
ARMC12	1.26328	1.115635	-0.179309340253997	0.483648892881557
ARMC2	0.569933	1.0745345	0.914847569533378	0.0664977326877312
ARMC5	5.688175	7.77009	0.449965458300531	0.0780115168119082
ARMC6	26.54005	21.45715	-0.306712622729209	0.18862803952573
ARMC7	4.92802	5.01299	0.0246632450954213	0.597056589728453
ARMC8	16.0429	14.16995	-0.17910028702162	0.0867497782074858
ARMC9	7.612565	5.032035	-0.597240684718853	0.0370220080403993
ARMCX3	5.55032	8.172235	0.558159739185272	0.0229596649992915
ARMCX5	4.92496	5.200635	0.0785757805562499	0.304120002914193
ARMCX5-GPRASP2	1.65637	0.9992135	-0.729160104212077	0.0297425745073946
ARMCX6	9.866165	6.58632	-0.58301680713849	0.120126390617859
ARNT	7.581665	6.39752	-0.245001959208738	0.129032528269164
ARNTL	10.1006	14.91005	0.5618441005374	0.00301917119233598
ARNTL2	10.030205	13.66535	0.446171318525583	0.0538337561568825
ARPC1A	76.0093	98.12545	0.368451416987697	0.00156921679865467
ARPC1B	150.014	178.2635	0.24891419097782	0.098763746042742
ARPC2	207.5065	157.3385	-0.399284793882367	0.000840209574138526
ARPC3	254.446	229.429	-0.149311751080372	0.0884423222921509
ARPC4	142.34	162.0055	0.186701651585297	0.0365715883864426
ARPC4-TTLL3	0.8102415	0.83945	0.0510924160096737	0.939739671198725
ARPC5	117.539	126.8325	0.109784944724252	0.0505669758395251
ARPC5L	128.1685	147.8355	0.205951013948493	0.0637194882383885
ARPP19	39.94915	51.5934	0.369021715897563	0.0047192197680617
ARRB1	3.67787	0.386735	-3.24945324522185	0.000737664948837052
ARRB2	31.45165	24.42535	-0.364756469741988	0.0467812778814281
ARRDC1	76.30815	103.024	0.433071404494659	0.085109499615292
ARRDC2	5.30504	4.496505	-0.238559556157603	0.112190148130424
ARRDC3	9.68305	11.25935	0.217590094145811	0.0317934587108718
ARRDC3-AS1	1.371585	1.21528	-0.174555283336554	0.572863323478594
ARRDC4	4.5381	10.6785	1.23454870188536	0.0240826811875433
ARSA	3.15609	3.142345	-0.006296762550126	0.962016197190679
ARSB	4.715385	3.416965	-0.464660098031338	0.0283319173715691
ARSI	2.153625	0.796512	-1.4349990602271	0.0238883498957638
ARSJ	2.555665	1.30033	-0.974820938908207	0.0289507290507098
ARSK	2.38873	5.792595	1.27796600576913	0.00594330055962471
ARTN	2.98186	1.142485	-1.38403730000237	0.146375390575174
ARV1	26.2281	24.10655	-0.121688105609644	0.209658456854161
ARVCF	1.55962	2.462245	0.658779760437986	0.00595373833370406
ASAH1	26.7658	35.0063	0.387223809948196	0.0206330212579861
ASAP1	19.77045	15.0736	-0.391321694697421	0.0540775787847603
ASAP2	18.3707	22.5129	0.293345309402668	0.0836853168305248
ASAP3	11.4561	2.08021	-2.4613149081799	0.0356784503855241
ASB1	8.128495	5.43746	-0.580055377534115	0.00360743547319662
ASB13	20.5419	18.82175	-0.126168855749737	0.086343042952308
ASB16	1.137825	1.74738	0.618914697991535	0.296002743848669
ASB16-AS1	3.35744	7.227135	1.10606222568916	0.00304149663305866
ASB3	6.30883	8.263875	0.389445956117739	0.31230188041034
ASB6	17.90335	24.4134	0.4474436662326	0.0161575033116835
ASB7	7.273	7.730045	0.0879262364387345	0.481537532430765
ASB8	5.86858	7.10227	0.275268745283299	0.0682339086835635
ASB9	10.4621	4.08293	-1.35749572639198	0.0103117083452599
ASCC1	22.9766	18.5304	-0.310271304684033	0.0689148338413989
ASCC2	21.69835	31.09855	0.519261974382107	0.034524090593367
ASCC3	22.5429	22.4437	-0.00636258708244661	0.848857978443194
ASF1A	21.71055	29.2847	0.431750840533506	0.0602863698214515
ASF1B	49.4086	86.43185	0.806800863818894	0.0411449577548459
ASH1L	5.73774	6.583385	0.19834697453614	0.0287479598109652
ASH1L-AS1	2.212225	2.176505	-0.0234847916463348	0.75629116643535
ASH2L	13.2427	14.245	0.105258324328764	0.168262455088233
ASIC1	1.8883	0.4111585	-2.19932142872279	0.0254970137231568
ASIC3	0.563062	1.92062	1.77020641151643	0.0151893988424951
ASL	19.8844	22.4621	0.175855782445753	0.240702051592177
ASNA1	63.791	111.873	0.810437091177586	0.00433195330609642
ASNS	24.28155	100.172	2.04454688055323	0.000731729563896905
ASNSD1	41.0117	38.98265	-0.0732033800641392	0.326983056782061
ASPH	52.79075	56.73375	0.103922064165369	0.00501916780276009
ASPHD1	7.9033	4.62859	-0.771882397700595	0.146645884989522
ASPHD2	1.4195	2.089775	0.557964770823621	0.172630995576811
ASPM	28.5925	26.9848	-0.083489773569108	0.178348710819341
ASPSCR1	14.05295	15.12425	0.105990588749287	0.555393871279662
ASS1	74.44645	96.2404	0.370439583613282	0.0184106563958073
ASTE1	3.74502	2.23485	-0.744795420321115	0.0439557327282772
ASTN2	6.07294	4.86345	-0.320415029718455	0.0880240416060952
ASUN	62.0672	64.84495	0.0631631605769203	0.349972711008456
ASXL1	22.27745	17.72055	-0.330160721176652	0.0341669938192298
ASXL2	8.599765	11.6692	0.44033651634429	0.0174370242233251
ATAD1	28.1913	25.5709	-0.140747068244608	0.12094810879924
ATAD2	45.56345	41.83155	-0.123285534321283	0.139845850675152
