SUM149_DMSO_12H_R	SUM149_JQ1_12H_R	LOG2_FOLD_CHANGE	P_VALUE
ANKH	2.126775	1.808245	-0.234077250462048	0.186845064725177
ANKHD1	18.6904	13.9402	-0.423046185355575	0.0440413716221014
ANKHD1-EIF4EBP3	5.393795	8.722115	0.693377321668293	0.0583747983497686
ANKIB1	10.1178	13.14945	0.378106830818019	0.108272025252287
ANKLE1	8.11889	1.9494	-2.05825234872699	0.0185569883670651
ANKLE2	28.6366	28.7598	0.00619343031998568	0.917585667049111
ANKMY1	1.18819	1.765435	0.571258153009245	0.178442293377413
ANKMY2	9.31236	9.96813	0.0981760520226066	0.376503670046961
ANKRA2	4.37229	4.575725	0.0656112555605495	0.257479895845662
ANKRD10	18.38415	25.3005	0.460703422012091	0.039063334827988
ANKRD11	18.81755	19.80945	0.0741100201889882	0.224542429336644
ANKRD12	2.48208	4.06086	0.710235674782534	0.0734594958577304
ANKRD13A	7.83024	15.80655	1.01339408125204	0.0181363816217949
ANKRD13B	18.28815	4.216605	-2.11675535640315	0.0033097003533099
ANKRD13C	6.67892	6.115195	-0.127216329915386	0.0933531521901833
ANKRD13D	19.54135	24.20495	0.308771975746214	0.0852334606910261
ANKRD16	6.06344	4.8307	-0.327904256794933	0.100609615279529
ANKRD17	31.11205	30.63265	-0.0224032799889595	0.587482711062131
ANKRD19P	1.931815	0.565929	-1.77126396858976	0.00776097765982064
ANKRD20A12P	1.05981	1.6286	0.619826662108361	0.280479105968606
ANKRD20A9P	0.8586925	1.21465	0.500327166655474	0.0222237497670151
ANKRD22	3.36522	1.52484	-1.14204295355893	0.040456210630145
ANKRD23	1.72864	2.204785	0.351000527907058	0.0703419131897386
ANKRD26	4.249435	4.610455	0.117638100513487	0.0536770692163614
ANKRD27	19.173	15.89885	-0.270153677345336	0.0113252727423871
ANKRD28	22.76095	13.63355	-0.739399504146684	0.0302827644327534
ANKRD29	2.400905	0.8410125	-1.51337917096249	0.0832555064223321
ANKRD30BL	1.739065	5.91929	1.76711228314393	0.0105176528936072
ANKRD32	7.06514	3.98596	-0.825790916230484	0.00129003922699991
ANKRD34A	1.0063095	0.528253	-0.929773127389133	0.0132436298886461
ANKRD36BP1	3.63044	3.095465	-0.229988262732239	0.425867814056758
ANKRD37	4.759665	20.6525	2.1173844906265	0.0021857111091326
ANKRD39	19.4908	13.46575	-0.533498721575574	0.0762811139164798
ANKRD40	17.33585	11.0471	-0.650090881473498	0.00440696791431667
ANKRD42	1.783025	3.51673	0.979907643751324	0.00700335858425796
ANKRD46	6.981465	8.129815	0.219692717803458	0.023242046787531
ANKRD49	7.436595	8.140035	0.130392793188174	0.157956094510442
ANKRD50	4.18243	8.0661	0.947529897222502	0.0526705960364377
ANKRD52	20.1377	21.50145	0.0945350372684847	0.109249076941202
ANKRD54	13.3302	19.1542	0.522962344889411	0.0280108182187144
ANKRD9	7.92379	3.89771	-1.02356389151604	0.0343269678373731
ANKS1A	13.32165	14.61065	0.133247578759898	0.169908475812496
ANKS1B	2.068715	2.63741	0.350386959995875	0.140472407356574
ANKS3	6.09119	4.45544	-0.451156193409896	0.0862490093383497
ANKS6	9.71733	6.04883	-0.683903848654118	0.00107291650568092
ANKZF1	23.7308	36.2928	0.612922628737053	0.0845095979975333
ANLN	44.5877	46.15155	0.0497333196279363	0.121196224277525
ANO1	7.808815	0.406475	-4.26386510567569	0.00197018566887021
ANO10	9.95959	15.12775	0.603039168598432	0.031585162712713
ANO6	15.34915	18.92185	0.301894383952092	0.153006427329057
ANO8	5.123075	5.67718	0.148164471766375	0.236487594664325
ANO9	5.021105	3.600845	-0.479669395167818	0.0460935048899984
ANP32A	81.0683	26.78105	-1.59792536484625	0.00252733060337912
ANP32B	257.706	79.63315	-1.69428509524218	0.00262640481401539
ANP32E	53.4694	21.82105	-1.29299296390566	0.0183316317507644
ANPEP	162.057	169.107	0.0614350410231219	0.205108503418861
ANTXR1	18.7617	16.5953	-0.177015846717371	0.142932051631719
ANTXR2	6.096265	10.28715	0.754845824464645	0.0182442570723992
ANXA1	671.3625	795.4655	0.244707405726605	0.064786236014413
ANXA11	31.1067	32.8456	0.0784747673475153	0.483141881710255
ANXA2	300.67	519.158	0.787992746629118	0.0281273428189296
ANXA3	83.51195	44.8924	-0.895511425870866	0.00735438077560531
ANXA4	25.0728	35.59245	0.505448126070639	0.0208734788629735
ANXA5	250.7305	339.046	0.435343521167281	0.00764200121937931
ANXA7	74.1899	103.783	0.484275443845209	0.040703958658483
ANXA8L2	0.8858905	0.1112535	-2.99327766276251	0.0172953880079992
ANXA9	1.59274	0.92305	-0.787030076167074	0.066122181646727
AOC2	1.138851	1.302765	0.193997859639185	0.502213681385543
AOC3	0.3765995	0.657747	0.804501678709198	0.0669903916753753
AOX1	0.944353	0.423437	-1.15717890330522	0.00709213761551249
AP1AR	15.5058	14.5627	-0.090530098229298	0.257956565273624
AP1B1	29.8488	43.37665	0.53924570473168	0.0162636077585035
AP1G1	17.6664	25.67545	0.539381479854765	0.0188203812632896
AP1G2	27.2551	37.6664	0.466751939394362	0.0452880616439379
AP1M1	16.51785	20.39115	0.303917226752881	0.0447848529289706
AP1M2	50.31585	46.4643	-0.114890261770549	0.194716851386717
AP1S1	70.0676	31.9891	-1.13116707756898	0.0107469266732381
AP1S2	5.40818	9.31599	0.784565921410376	0.0135291063961626
AP1S3	11.50605	10.39135	-0.147009549414933	0.138640403988223
AP2A1	20.12195	27.42145	0.446534738221608	0.0488310892984214
AP2A2	14.2851	19.3823	0.440228642662343	0.0303881954353438
AP2B1	41.5023	37.16435	-0.159271915161946	0.0230326544858518
AP2M1	258.381	323.652	0.324943433387584	0.0601890320255846
AP2S1	110.3265	117.605	0.0921700356043392	0.351039024420515
AP3B1	16.6005	14.2093	-0.224391211478733	0.0720955022342446
AP3B2	0.8709335	4.6305	2.41053351230095	0.00825392981205686
AP3D1	43.43795	60.079	0.467904781200644	0.0288698915023246
AP3M1	13.5685	13.0087	-0.0607844431479809	0.209842720170386
AP3M2	21.8514	23.2896	0.0919601465140694	0.266633139523009
AP3S1	35.6704	37.8228	0.0845287751607571	0.279804777130113
AP3S2	8.64905	12.7445	0.559261190893895	0.00570751703613206
AP4B1	10.4801	14.2222	0.440492166473823	0.0687005768163149
AP4B1-AS1	0.6889475	1.168625	0.762346103552835	0.132913264133872
AP4E1	6.056145	5.93212	-0.0298519654837922	0.633697909732645
AP4M1	6.37471	5.509135	-0.210533895774648	0.0847508801473696
AP4S1	3.338105	3.197465	-0.0621007681405355	0.661560260526252
AP5B1	7.43505	4.47539	-0.732329035316296	0.017081140542373
AP5M1	22.58465	18.3694	-0.298038051692745	0.0273548678463628
AP5S1	9.597155	14.2643	0.571730251578856	0.0971313269860483
AP5Z1	6.19453	10.59365	0.774133020359188	0.0149578589449536
APAF1	5.58129	8.06744	0.531512333210666	0.0155445926323641
APBA2	3.97812	0.501001	-2.98920140756658	0.00667183905190311
APBA3	6.03131	5.52655	-0.126092243679305	0.323241895585
APBB1	4.8235	2.207855	-1.12743493961638	0.102223482131468
APBB2	4.07472	6.554245	0.685728676368479	0.0362196233524346
APBB3	5.871485	8.257535	0.491985747475806	0.0599174109012332
APC	3.747585	3.51249	-0.0934670826940209	0.601519589097856
APEH	64.2027	71.5472	0.156261338017392	0.111117920334598
APEX1	127.612	99.71565	-0.355872146251583	0.0103093426800007
APEX2	54.34685	54.32865	-0.000483219308669695	0.994650673485294
APH1A	84.57355	45.26735	-0.901735685337506	0.000237041610891663
APH1B	1.230055	0.957773	-0.360967153760598	0.30269890596524
API5	59.3472	65.55195	0.143458732367556	0.0433714889455867
APIP	38.94215	30.04995	-0.373969947151156	0.0700304063971068
APITD1	35.80695	27.43665	-0.384135296592473	0.000883853782449465
APITD1-CORT	2.065035	1.585815	-0.380941756769473	0.4792572308886
APLF	2.15086	5.200895	1.27384628945278	0.0061647725788146
APLP1	0.415915	0.4679375	0.170027132527757	0.659850547313651
APLP2	31.77475	67.46295	1.08621463115924	0.0163764832930111
APMAP	82.70975	129.941	0.651727400560638	0.00227859295502709
APOA1BP	106.3205	109.4885	0.0423595515580437	0.664365150804635
APOBEC3B	5.736775	1.876155	-1.61246091352697	0.0107754021619442
APOBEC3C	20.7487	8.727325	-1.24940951960189	0.0387351838350994
APOBEC3F	3.031885	2.905785	-0.0612870714044251	0.548202260124456
APOC1	4.85216	3.345825	-0.536265135477453	0.0501524442192938
APOE	0.3696975	0.762145	1.0437202125434	0.132706686637702
APOL2	5.874035	9.415725	0.680720323096675	0.042217455166075
APOL4	0.7025855	1.12686	0.681562580045625	0.000162216166661265
APOL6	2.59069	0.6367745	-2.02448192545082	0.00871789038030847
APOLD1	3.11717	3.86975	0.312003529146213	0.0793046051815999
APOM	12.5459	11.82195	-0.0857479445222642	0.236121459099256
APOO	25.3821	19.4002	-0.387739910690344	0.0179637617480369
APOOL	9.266115	6.74349	-0.458469155946554	0.000878370173410929
APOPT1	20.1226	17.10665	-0.23425946074519	0.228646466470487
APP	121.4555	105.1075	-0.208562205340268	0.0020365893870736
APPBP2	4.820705	6.774105	0.490786201448003	0.0339485424234318
APPL1	6.29384	5.30455	-0.246710134943039	0.0854454517054141
APPL2	6.45379	7.95094	0.30097879841666	0.157604467670711
APRT	392.769	359.949	-0.125888556565064	0.224800149013761
APTX	11.4657	8.409905	-0.447163027824305	0.096667560623075
AQP1	1.576625	0.38872	-2.02003631346895	0.0084651130570218
AQP7P3	1.26201	0.6210685	-1.02289903944918	0.0474931244878109
AQR	36.90855	39.7583	0.107301010373307	0.12705647123237
ARAF	40.82975	51.5677	0.336846966530743	0.00742443714673515
ARAP1	25.72485	17.1219	-0.587319859840473	0.0120683812286092
ARAP2	2.67346	1.864745	-0.519729733038792	0.0632432184874797
ARAP3	7.336755	3.47256	-1.07914248754579	0.00496394597186009
ARCN1	43.7179	50.56885	0.210024867651452	0.0979079234374719
AREG	20.0535	4.818165	-2.05729835152118	0.049319117947723
ARF1	546.6985	556.851	0.0265459313797256	0.589885152085305
ARF3	72.70155	67.67185	-0.103430293583928	0.066651141001678
ARF4	55.0699	70.00095	0.346110512618698	0.0580541318769334
ARF5	130.764	143.911	0.138211456166114	0.241694364050665
ARF6	43.43275	43.77265	0.0112464257412586	0.765166749088818
ARFGAP1	44.3195	59.1227	0.415770550204715	0.0548295210186944
ARFGAP2	32.65395	29.57985	-0.142642782072732	0.0689598422131455
ARFGAP3	11.7066	18.23725	0.639566073190782	0.0256216837843957
ARFGEF1	9.24129	5.751655	-0.684117111222003	0.0131263790668401
ARFGEF2	15.4369	17.09955	0.147575295702888	0.151543670269954
ARFIP1	19.63805	29.0528	0.56502553043776	0.0307825443711628
ARFIP2	22.24855	35.44515	0.671876920686658	0.0541337360300983
ARFRP1	21.2709	17.703	-0.264887212759884	0.165334980566501
ARG2	4.267695	7.489825	0.81147493591902	0.00934790906477043
ARGLU1	49.0603	46.0215	-0.0922480491388785	0.298066393777275
ARHGAP1	19.95675	22.37865	0.16524621406023	0.130724691269129
ARHGAP10	5.779955	3.57334	-0.693785069072807	0.110649667514088
ARHGAP11A	45.25335	36.245	-0.320242606516308	0.0359970050652954
ARHGAP11B	4.60794	4.87616	0.0816235338954468	0.711339058926837
ARHGAP12	6.02786	9.554225	0.664492942349527	0.00811642945498509
ARHGAP17	14.9482	23.41275	0.647322628012777	0.00270429982555683
ARHGAP18	11.5503	11.32625	-0.0282600444057206	0.711381671398559
ARHGAP19	4.955535	3.052285	-0.699151142555256	0.0287323692793055
ARHGAP21	11.6267	8.528915	-0.447007548673549	0.0162325299603735
ARHGAP23	0.625221	0.675549	0.111694180639015	0.47337613553707
ARHGAP26	1.829425	5.878005	1.68393631472818	0.0260555390143778
ARHGAP27	23.83945	36.2856	0.606046174134891	0.0286327732240856
ARHGAP29	47.10665	40.00615	-0.235708940759463	0.0391747872787715
ARHGAP31	2.86067	1.18748	-1.26844986621783	0.0142775844568582
ARHGAP32	1.43894	1.16893	-0.2998178983987	0.02393970378199
ARHGAP35	9.69374	10.31705	0.0899052205284354	0.135335210414442
ARHGAP39	4.43026	4.167395	-0.0882455190337967	0.566523972452551
ARHGAP4	0.425363	1.21556	1.51485465478111	0.109321982642674
ARHGAP40	3.81625	3.189685	-0.258741727958175	0.0216827799904389
ARHGAP44	0.3162315	0.376729	0.252546011402906	0.270626537446364
ARHGAP5	8.19586	8.907135	0.120066119519438	0.449631367887714
ARHGAP5-AS1	2.74675	5.03812	0.875159878070398	0.00787444380133042
ARHGAP8	12.46755	11.09825	-0.167845782091862	0.336414490243652
ARHGDIA	291.5625	284.7805	-0.0339548130745751	0.716613745816642
ARHGDIB	43.5134	23.68115	-0.877720606347936	0.00690624174736394
ARHGEF1	32.3923	16.77845	-0.949041464469899	0.0338272184406499
ARHGEF10	6.633285	2.469535	-1.42548409703958	0.0382133040072694
ARHGEF10L	1.82185	0.317893	-2.51879102752183	0.0106044841368792
ARHGEF11	8.563895	8.128985	-0.0751918812783457	0.320201386739097
ARHGEF12	10.28955	14.381	0.482984109554521	0.0466997803844292
ARHGEF16	10.96298	3.652105	-1.58583986130633	0.0831528231825786
ARHGEF17	4.95797	3.942135	-0.33077235900038	0.0569009517931076
ARHGEF18	11.8161	17.292	0.54935080050911	0.0246648926189399
ARHGEF19	21.6696	7.780895	-1.47766450657355	0.016470508195951
ARHGEF2	20.5437	21.4989	0.0655668055955373	0.07031041343112
ARHGEF25	8.26742	2.046185	-2.01450059204015	0.00672049798740101
ARHGEF26	3.759515	3.684665	-0.0290130983236536	0.791804375508329
ARHGEF26-AS1	1.693345	2.23019	0.397290689044563	0.181378948241552
ARHGEF28	2.76693	2.97837	0.106236843690339	0.0712968887327462
ARHGEF3	1.974925	2.93151	0.56984611171854	0.0380315751537231
ARHGEF35	1.63693	1.218175	-0.426271227071394	0.0884951247151912
ARHGEF37	3.03659	2.51633	-0.271130994635445	0.147789156630303
ARHGEF38	0.986124	0.286426	-1.78360661188414	0.000712549374229406
ARHGEF39	5.681545	4.306905	-0.399631798043156	0.236284305323303
ARHGEF4	10.9708	12.9256	0.236562519171766	0.138214950522861
ARHGEF40	3.600525	0.766322	-2.23218465513772	0.0214041242062743
ARHGEF7	10.1112	14.08405	0.47810802720977	0.0344749341575065
ARHGEF9	4.250915	4.28544	0.0116699265381129	0.709387287208586
ARID1A	18.37075	11.98075	-0.616692302515087	0.00797963301160763
ARID1B	9.40666	5.096645	-0.884134691891456	0.0231422009728181
ARID2	5.87552	2.496375	-1.23488187090854	0.0167932440530242
ARID3A	1.380035	0.3589505	-1.9428480443178	0.0360707641206863
ARID3B	2.289565	2.480995	0.115845304508171	0.243350982185263
ARID4A	5.014765	5.616085	0.16338267574124	0.0246028672158613
ARID4B	13.3355	16.8675	0.338974243659917	0.0959358836996729
ARID5A	2.532395	3.462775	0.451426196692171	0.152440492600949
ARID5B	2.44595	2.169015	-0.173354882539708	0.0664441147352808
ARIH1	26.5572	27.54695	0.0527895450322409	0.293799102355138
ARIH2	34.40245	32.58385	-0.0783542333397065	0.179150987563647
ARIH2OS	0.9133975	1.354645	0.56860008047464	0.147595707150855
ARL1	19.59655	16.6803	-0.232454451916495	0.0846044103916106
ARL10	3.201325	0.5224495	-2.61530564933249	0.0725833880861462
ARL13B	7.569725	9.627175	0.346871625874316	0.0128955288529835
ARL14	14.90925	51.8499	1.798133520973	0.00602255956349945
ARL14EP	12.73095	9.82582	-0.373690363435962	0.135373558173762
ARL15	1.71153	5.71927	1.74054443469968	0.00704850416459899
ARL16	27.5578	39.6	0.523039711195099	0.0426941448191631
ARL2	104.4035	71.5042	-0.546070187072727	0.042081012377888
ARL2BP	34.27795	40.0375	0.224071061649597	0.040058242511234
ARL3	5.118865	7.204675	0.493109393887255	0.0278908207745991
ARL4A	15.38805	10.39195	-0.566344027958768	0.0622526567609572
ARL4C	4.05665	3.96623	-0.032520493678086	0.647537457624868
ARL4D	3.681205	2.74495	-0.423398222781421	0.11141459246436
ARL5A	32.28955	23.0559	-0.485931351860722	0.03320569565177
ARL5B	6.68968	7.052965	0.0762926790432882	0.681647986195063
ARL6	5.719975	11.82505	1.04776553712502	0.0428902689762222
ARL6IP1	130.2155	252.408	0.954856449164604	0.00307125576333549
ARL6IP4	57.4838	64.4512	0.165051784856226	0.125613890251507
ARL6IP5	34.9801	24.18735	-0.532281699312953	0.0236878255066597
ARL6IP6	23.499	28.00885	0.25328338559884	0.283084225882295
ARL8A	22.24175	19.27115	-0.206827638423502	0.249915945422952
ARL8B	42.7724	53.1122	0.312363129139569	0.00890554525356938
ARMC1	24.9751	26.2828	0.07362852470977	0.377745104124456
ARMC10	25.22535	26.0835	0.0482631830281305	0.585975079894981
ARMC12	1.26328	1.60479	0.345210080102307	0.342254931016518
ARMC2	0.569933	1.05656	0.890510462982459	0.00559792480582105
ARMC5	5.688175	8.45775	0.572308065834199	0.0777231321018722
ARMC6	26.54005	12.56775	-1.07844470099462	0.0490145085386633
ARMC7	4.92802	6.79974	0.464471472324731	0.186026427389419
ARMC8	16.0429	12.8749	-0.31737372774756	0.0351860064071798
ARMC9	7.612565	6.76391	-0.170525178044243	0.291367091452335
ARMCX3	5.55032	5.898655	0.0878150799354386	0.0589826981360578
ARMCX5	4.92496	4.301775	-0.195179939175139	0.0734886355661981
ARMCX5-GPRASP2	1.65637	1.18376	-0.484648364975655	0.0504392916992118
ARMCX6	9.866165	6.560435	-0.588697936723784	0.0758959334045892
ARNT	7.581665	8.483255	0.162103217209905	0.142774213006828
ARNTL	10.1006	14.8293	0.554009503557251	0.00338736801339738
ARNTL2	10.030205	8.15599	-0.298419180846398	0.0234958129222543
ARPC1A	76.0093	93.3019	0.295730512349826	0.032175283027574
ARPC1B	150.014	181.4365	0.274367569383948	0.111035676082591
ARPC2	207.5065	199.3965	-0.0575164422271912	0.0413639269073176
ARPC3	254.446	235.1145	-0.113995995972914	0.161869788129306
ARPC4	142.34	180.3275	0.341278283911271	0.0585439597682186
ARPC4-TTLL3	0.8102415	1.0929585	0.431814736581123	0.539892929427209
ARPC5	117.539	133.844	0.187412937541388	0.0950325750589494
ARPC5L	128.1685	120.4885	-0.0891462787526109	0.221165115208797
ARPP19	39.94915	25.46255	-0.649787899019196	0.0432952780087743
ARRB1	3.67787	1.310695	-1.48853847828826	0.00147499377827254
ARRB2	31.45165	20.8225	-0.594992412489745	0.0154306874355027
ARRDC1	76.30815	103.8045	0.443959931216102	0.090394752400623
ARRDC2	5.30504	3.60321	-0.558080892648821	0.11559587240157
ARRDC3	9.68305	19.11125	0.980888693853506	0.00101214797218117
ARRDC3-AS1	1.371585	2.067975	0.592374713048264	0.0767400691048483
ARRDC4	4.5381	10.18405	1.1661511022784	0.00348074071052861
ARSA	3.15609	5.372755	0.767523705755834	0.0377577377975169
ARSB	4.715385	3.7587	-0.327141796820169	0.0522158460229205
ARSI	2.153625	0.750274	-1.52127759338936	0.0146048893823941
ARSJ	2.555665	1.359285	-0.910850761949667	0.0225723473668186
ARSK	2.38873	4.530535	0.923437630651818	0.019251086974198
ARTN	2.98186	6.30268	1.07975289213335	0.0340310528668681
ARV1	26.2281	33.5312	0.354390814042937	0.0286754121752088
ARVCF	1.55962	3.328095	1.09350205502858	0.00393167098721689
ASAH1	26.7658	29.76905	0.153422408690163	0.0961707569332574
ASAP1	19.77045	13.6632	-0.533050298296532	0.036024056177548
ASAP2	18.3707	16.73055	-0.134921726868135	0.329745173882536
ASAP3	11.4561	7.041515	-0.702158224110019	0.0561810632854596
ASB1	8.128495	4.82622	-0.752094579076851	0.0206330737082981
ASB13	20.5419	10.84495	-0.921546226721896	0.00625452748888979
ASB16	1.137825	2.672675	1.23200573004119	0.0309159169662023
ASB16-AS1	3.35744	9.03996	1.42895477119179	0.0383633890674371
ASB3	6.30883	7.764315	0.299486173764441	0.265421477749583
ASB6	17.90335	20.8438	0.219388753217764	0.0928390535480234
ASB7	7.273	6.997445	-0.0557223340569638	0.805444111465917
ASB8	5.86858	7.102655	0.275346948806496	0.0238406531230692
ASB9	10.4621	5.24698	-0.995613268962155	0.0225780325108478
ASCC1	22.9766	22.60895	-0.0232713363053698	0.632116470376489
ASCC2	21.69835	28.05005	0.370418001991715	0.0162683223103277
ASCC3	22.5429	20.0851	-0.166547476631585	0.224130953326357
ASF1A	21.71055	26.11005	0.26620894572269	0.059013699275652
ASF1B	49.4086	44.90415	-0.137913393717867	0.111540443385257
ASH1L	5.73774	9.468005	0.722577872659683	0.0370585581664472
ASH1L-AS1	2.212225	4.05753	0.875103635587298	0.0234944537038752
ASH2L	13.2427	16.94125	0.355343029655248	0.00282732530397746
ASIC1	1.8883	0.494828	-1.93208894519024	0.0136285732896249
ASIC3	0.563062	1.646205	1.54777830958629	0.0200699876775032
ASL	19.8844	39.06155	0.974112167561038	0.0690183532605523
ASNA1	63.791	69.42895	0.122184458526531	0.0878682262019465
ASNS	24.28155	68.99765	1.50668670757435	0.0073783106617638
ASNSD1	41.0117	32.21925	-0.348112635535009	0.0870452411522486
ASPH	52.79075	66.093	0.324212319447328	0.0504686110272847
ASPHD1	7.9033	4.89891	-0.689994384731846	0.168885772365842
ASPHD2	1.4195	0.542582	-1.38746975652429	0.077771004468081
ASPM	28.5925	35.0942	0.295595848509165	0.123768902954947
ASPSCR1	14.05295	9.985865	-0.492913705306541	0.137319911347952
ASS1	74.44645	60.06125	-0.309768554423815	0.0347687989781457
ASTE1	3.74502	2.86492	-0.386478569568415	0.0551273198578583
ASTN2	6.07294	8.783145	0.532342505664152	0.0124076623373307
ASUN	62.0672	47.0587	-0.399369597401948	0.0273011395544259
ASXL1	22.27745	16.29805	-0.450884741503711	0.049641907262334
ASXL2	8.599765	9.974845	0.213997186547794	0.129848531958158
ATAD1	28.1913	24.3207	-0.213065254061604	0.0547344781467982
